PID,Group,day,BlockNumber,sequence,condition,nTrials,errorRate,meanRT_hit_ms,medianRT_hit_ms,sdRT_hit_ms,nHits
19,A,2,57,yellow,random,8,0.0,664.0538571428572,632.9960000000003,102.04957116589378,7.0
19,A,2,58,blue,structured,8,0.0,540.344142857143,554.2600000000002,51.845234906172394,7.0
19,A,2,59,blue,structured,8,0.0,599.775,599.7319999999995,75.79640410116231,7.0
19,A,2,60,blue,structured,8,0.0,591.4306666666668,566.4065,112.29163507522102,6.0
19,A,2,61,yellow,random,8,0.125,602.5796666666666,599.7619999999997,97.87127193751323,6.0
19,A,2,62,green,structured,8,0.0,557.0068571428573,520.6299999999997,97.67231513659817,7.0
19,A,2,63,green,structured,8,0.0,611.5984285714286,599.4260000000003,94.92011766191783,7.0
19,A,2,64,blue,structured,8,0.0,602.2077142857142,632.9959999999994,68.92804856446158,7.0
19,A,2,65,green,structured,8,0.0,552.2112857142857,533.6299999999997,91.69821841547092,7.0
19,A,2,66,green,structured,8,0.0,583.13,575.0130000000001,69.03735451768111,6.0
19,A,2,67,blue,structured,8,0.0,603.9885,591.4305000000004,56.82121971294445,4.0
19,A,2,68,blue,structured,8,0.0,599.7401428571427,616.822,110.16737236349137,7.0
19,A,2,69,blue,structured,8,0.0,542.6374285714286,520.7519999999998,83.20352590857571,7.0
19,A,2,70,blue,structured,8,0.0,524.7905,549.8660000000002,73.51762515410843,6.0
19,A,2,71,green,structured,8,0.0,560.9028333333333,565.979,112.1084935023507,6.0
19,A,2,72,green,structured,8,0.0,585.5887142857142,549.9260000000002,127.27743519010528,7.0
19,A,2,73,blue,structured,8,0.0,618.1205714285715,549.9260000000002,142.49809341631797,7.0
19,A,2,74,yellow,random,8,0.0,652.1432857142856,649.292,130.2373258346909,7.0
19,A,2,75,blue,structured,8,0.0,570.4781428571429,561.28,71.87063962757126,7.0
19,A,2,76,green,structured,8,0.0,576.0237142857142,532.8369999999998,156.00194782300449,7.0
19,A,2,77,blue,structured,8,0.0,575.9625714285714,499.81600000000003,110.195996932522,7.0
19,A,2,78,blue,structured,8,0.0,619.3643333333333,599.7615000000005,59.21235466578476,6.0
19,A,2,79,blue,structured,8,0.0,535.4788571428571,516.7239999999999,47.93594650652269,7.0
19,A,2,80,blue,structured,8,0.0,660.8481666666667,641.327,116.15492502070957,6.0
19,A,2,81,yellow,random,8,0.0,580.7234285714286,566.4680000000004,73.4444974541027,7.0
19,A,2,82,yellow,random,8,0.0,641.4183333333334,574.9814999999999,185.2141357582262,6.0
19,A,2,83,green,structured,8,0.0,552.7955,525.0550000000001,107.92867562747166,6.0
19,A,2,84,blue,structured,8,0.0,568.2198571428572,566.3450000000001,77.20247241815642,7.0
19,A,2,85,green,structured,8,0.0,595.0142857142855,521.1790000000001,137.5569056326802,7.0
19,A,2,86,blue,structured,8,0.0,630.7285714285715,566.8950000000006,179.1784932377553,7.0
19,A,2,87,blue,structured,8,0.0,544.2810000000001,524.5360000000003,51.47399061273568,6.0
19,A,2,88,green,structured,8,0.0,621.1635714285715,649.3530000000005,149.23692467667763,7.0
19,A,2,89,green,structured,8,0.0,552.6123333333334,533.1724999999997,97.3041944145608,6.0
19,A,2,90,green,structured,8,0.0,588.5723333333332,591.0954999999998,113.20518637530127,6.0
19,A,2,91,blue,structured,8,0.0,602.6306666666668,583.1910000000003,94.18042591890641,6.0
19,A,2,92,yellow,random,8,0.0,555.42,541.7479999999996,84.76941996026642,6.0
19,A,2,93,blue,structured,8,0.0,587.8905714285714,562.8660000000006,82.30002855377586,7.0
19,A,2,94,yellow,random,8,0.875,,,,
19,A,2,95,blue,structured,8,0.0,525.4864285714286,546.0209999999996,76.96894695883775,7.0
19,A,2,96,green,structured,8,0.0,563.7003333333333,543.6399999999999,96.7704674715727,6.0
19,A,2,97,blue,structured,8,0.0,559.3174285714285,533.0199999999996,113.17713812258675,7.0
19,A,2,98,yellow,random,8,0.0,635.8846666666667,599.6699999999997,108.29495678870134,6.0
19,A,2,99,blue,structured,8,0.0,573.6695714285713,549.9259999999992,88.22275679939783,7.0
19,A,2,100,blue,structured,8,0.0,542.7072857142858,550.2930000000008,54.487187719421144,7.0
19,A,2,101,blue,structured,8,0.0,549.7028333333334,524.5975000000001,114.51884468054459,6.0
19,A,2,102,yellow,random,8,0.0,556.4208000000001,533.0810000000001,40.10113800380202,5.0
19,A,2,103,blue,structured,8,0.0,512.3639999999999,516.9680000000003,39.59384927401383,7.0
19,A,2,104,green,structured,8,0.0,503.125,466.5529999999993,77.31320320941342,5.0
19,A,2,105,green,structured,8,0.0,571.2367142857142,549.8050000000001,58.26693455329598,7.0
19,A,2,106,blue,structured,8,0.0,596.4110000000002,582.7640000000009,59.267210622737785,5.0
19,A,2,107,blue,structured,8,0.0,566.4062857142856,532.5920000000002,85.99876078509179,7.0
19,A,2,108,blue,structured,8,0.0,585.6758571428571,583.2519999999998,124.62689522120088,7.0
19,A,2,109,yellow,random,8,0.0,611.0024999999999,600.0974999999995,60.12864714510058,6.0
19,A,2,110,green,structured,8,0.0,640.2937142857141,566.8950000000006,157.6303104902036,7.0
19,A,2,111,yellow,random,8,0.0,599.7488571428572,549.194,131.525691928014,7.0
19,A,2,112,yellow,random,8,0.0,592.6862857142858,516.846000000001,110.09343352763901,7.0
19,A,2,113,blue,structured,8,0.0,547.3632857142858,516.6009999999997,87.7741329943213,7.0
19,A,2,114,blue,structured,8,0.0,537.9115714285715,533.4469999999998,69.93883114755151,7.0
19,A,2,115,green,structured,8,0.0,580.6709999999999,599.3659999999999,134.55359816568753,7.0
19,A,2,116,yellow,random,8,0.0,640.2412857142856,549.804,224.2117195730516,7.0
19,A,2,117,green,structured,8,0.0,576.0148571428571,566.5279999999999,84.76854270586577,7.0
19,A,2,118,yellow,random,8,0.0,592.6514285714284,549.9260000000002,101.21267611628006,7.0
19,A,2,119,blue,structured,8,0.0,533.1857142857142,516.3579999999994,52.83981007004174,7.0
20,B,1,1,blue,structured,8,0.625,,,,
20,B,1,2,yellow,random,8,0.0,1965.7630000000008,1965.7630000000008,,1.0
20,B,1,3,green,structured,8,0.0,1541.0450000000005,1541.0450000000005,12.042028483605678,2.0
20,B,1,4,yellow,random,8,0.0,1485.3347142857142,1449.8290000000002,182.57593786396023,7.0
20,B,1,5,green,structured,8,0.0,1399.5271428571427,1432.7390000000016,111.01733547428339,7.0
20,B,1,6,blue,structured,8,0.0,1337.6894285714286,1316.650000000001,171.76129084270548,7.0
20,B,1,7,blue,structured,8,0.0,1337.5761428571427,1333.6200000000015,160.33514509762443,7.0
20,B,1,8,yellow,random,8,0.125,1410.6236666666666,1349.5790000000002,177.41569202487878,6.0
20,B,1,9,yellow,random,8,0.0,1235.2462857142857,1249.4510000000005,172.505764647363,7.0
20,B,1,10,green,structured,8,0.0,1368.713,1299.5,167.28421523164286,7.0
20,B,1,11,yellow,random,8,0.0,1370.9371428571428,1382.3899999999992,219.81320807178423,7.0
20,B,1,12,blue,structured,8,0.0,1254.3077142857144,1248.4090000000006,146.42448847524807,7.0
20,B,1,13,blue,structured,8,0.0,1147.3034285714289,1133.3000000000002,174.71964191608672,7.0
20,B,1,14,blue,structured,8,0.0,1316.241142857143,1399.475,185.11412554100104,7.0
20,B,1,15,green,structured,8,0.0,1363.8487142857143,1381.0500000000002,308.42439106082037,7.0
20,B,1,16,green,structured,8,0.125,1380.0458333333333,1316.1014999999993,216.09537502169448,6.0
20,B,1,17,blue,structured,8,0.0,1151.8734285714286,1150.3909999999998,135.86034009827532,7.0
20,B,1,18,yellow,random,8,0.0,1132.9612857142859,1165.7100000000007,121.13630766442989,7.0
20,B,1,19,blue,structured,8,0.0,1106.776,1016.6629999999994,204.44426094496663,7.0
20,B,1,20,blue,structured,8,0.0,1155.2830000000001,1066.9284999999995,217.69488651780486,6.0
20,B,1,21,blue,structured,8,0.0,1130.5537142857142,1133.057,111.38557099061252,7.0
20,B,1,22,yellow,random,8,0.0,1263.768,1199.5240000000003,241.5847905008369,7.0
20,B,1,23,blue,structured,8,0.0,1294.8174285714288,1265.8699999999997,209.44223160246096,7.0
20,B,1,24,green,structured,8,0.0,1175.7811428571429,1182.862,128.35990288563423,7.0
20,B,1,25,blue,structured,8,0.0,1151.916,1082.889999999999,200.71372304105182,7.0
20,B,1,26,yellow,random,8,0.0,1097.2378571428571,1033.8130000000003,136.943987110824,7.0
20,B,1,27,blue,structured,8,0.0,1166.1988571428572,1165.5880000000004,136.84473948655415,7.0
20,B,1,28,yellow,random,8,0.0,1104.3529999999998,1083.3130000000003,147.18696755147838,7.0
20,B,1,29,blue,structured,8,0.0,1154.3498571428572,1166.4430000000002,280.09173908586234,7.0
20,B,1,30,green,structured,8,0.0,1368.5220000000002,1332.6419999999998,179.06422756095097,7.0
20,B,1,31,green,structured,8,0.0,1133.0212857142856,1165.9539999999993,120.93626853114868,7.0
20,B,1,32,green,structured,8,0.0,1259.0861428571427,1282.8400000000001,160.9866825335029,7.0
20,B,1,33,blue,structured,8,0.0,1204.232142857143,1150.084999999999,224.99112883802687,7.0
20,B,1,34,blue,structured,8,0.0,1259.111,1299.8649999999986,287.315215225949,7.0
20,B,1,35,green,structured,8,0.0,1225.7777142857142,1149.292,227.66967352044205,7.0
20,B,1,36,blue,structured,8,0.0,1113.9174285714284,1099.7899999999986,181.74562683217167,7.0
20,B,1,37,green,structured,8,0.0,1545.8017999999997,1614.9300000000012,240.44003451422148,5.0
20,B,1,38,yellow,random,8,0.0,1699.4870000000003,1732.5420000000004,290.50798810359777,5.0
20,B,1,39,yellow,random,8,0.0,1718.7918333333337,1732.7875,302.611849417974,6.0
20,B,1,40,blue,structured,8,0.0,1499.5531666666666,1483.0970000000002,207.5082930915458,6.0
20,B,1,41,blue,structured,8,0.0,1485.1775714285716,1465.573000000001,184.3572479091049,7.0
20,B,1,42,blue,structured,8,0.0,1471.033857142857,1383.54,145.58174553085087,7.0
20,B,1,43,blue,structured,8,0.0,1387.6424285714286,1332.8860000000002,254.4844844319966,7.0
20,B,1,44,green,structured,8,0.0,1441.1623333333337,1374.879,324.7808244589979,6.0
20,B,1,45,blue,structured,8,0.0,1416.0678571428573,1366.340000000001,266.3824316613414,7.0
20,B,1,46,yellow,random,8,0.0,1546.6911666666667,1474.4269999999997,152.41881794373882,6.0
20,B,1,47,blue,structured,8,0.0,1580.1606666666667,1549.8700000000003,247.49790313266627,6.0
20,B,1,48,green,structured,8,0.0,1368.4949999999997,1265.8689999999995,332.72423470545885,7.0
20,B,1,49,green,structured,8,0.0,1230.434,1149.6530000000007,207.5655771766276,7.0
20,B,1,50,blue,structured,8,0.0,1291.2605,1300.354,139.43046336400053,6.0
20,B,1,51,blue,structured,8,0.0,1337.5938571428574,1298.7000000000003,134.79379676309117,7.0
20,B,1,52,blue,structured,8,0.0,1409.110142857143,1465.9399999999998,294.6568813871639,7.0
20,B,1,53,blue,structured,8,0.0,1247.2452857142857,1216.1860000000004,182.39851337726935,7.0
20,B,1,54,green,structured,8,0.0,1423.3229999999999,1499.6340000000005,210.98381607996987,7.0
20,B,1,55,green,structured,8,0.0,1239.9918000000002,1166.2599999999993,203.4870402315587,5.0
20,B,1,56,blue,structured,8,0.25,1366.4235000000003,1390.8080000000007,157.4994687514848,4.0
20,B,1,57,green,structured,8,0.0,1175.903142857143,1165.8939999999998,128.3579334081441,7.0
20,B,1,58,green,structured,8,0.0,1289.2099999999996,1349.7339999999997,113.96214923385769,5.0
20,B,1,59,yellow,random,8,0.0,1404.278857142857,1366.0800000000002,302.0132952517313,7.0
20,B,1,60,blue,structured,8,0.0,1423.323142857143,1416.8700000000013,221.54886510762378,7.0
20,B,1,61,blue,structured,8,0.0,1377.5633333333335,1374.6349999999998,253.6798882581478,6.0
20,B,1,62,blue,structured,8,0.0,1399.3936666666661,1424.4395,246.95236348953316,6.0
20,B,1,63,yellow,random,8,0.125,1432.9339999999997,1333.2499999999995,377.40134251218603,5.0
20,B,1,64,yellow,random,8,0.0,1311.4708571428569,1316.0400000000002,140.92915276410892,7.0
20,B,1,65,yellow,random,8,0.125,1569.1336666666668,1524.3539999999998,392.7132712820731,6.0
20,B,1,66,blue,structured,8,0.0,1273.4198571428574,1215.82,199.21468821636327,7.0
20,B,1,67,green,structured,8,0.0,1282.7753333333333,1173.7700000000002,234.05064807059722,6.0
20,B,1,68,green,structured,8,0.0,1311.4704285714286,1167.23,283.1757651040884,7.0
20,B,1,69,blue,structured,8,0.0,1263.828714285714,1183.5939999999994,252.38594999571137,7.0
20,B,1,70,yellow,random,8,0.0,1492.3264285714286,1349.4869999999999,294.328393384474,7.0
20,B,1,71,yellow,random,8,0.0,1378.0867142857144,1348.999,199.25264252176132,7.0
20,B,1,72,yellow,random,8,0.0,1152.012,1132.3239999999996,121.32808491853801,7.0
20,B,1,73,blue,structured,8,0.0,1392.3694285714287,1366.340000000001,166.2861717109564,7.0
20,B,1,74,yellow,random,8,0.0,1420.7757142857142,1332.3970000000004,238.06434157086863,7.0
20,B,1,75,blue,structured,8,0.0,1268.6071428571431,1199.3410000000003,149.20857918635082,7.0
20,B,1,76,blue,structured,8,0.0,1419.1075,1433.6539999999998,336.4781423912994,6.0
20,B,1,77,blue,structured,8,0.0,1385.9054999999998,1333.129499999999,219.0193821822627,6.0
20,B,1,78,green,structured,8,0.0,1332.937714285714,1399.0479999999995,327.8797572595346,7.0
20,B,1,79,yellow,random,8,0.0,1430.4550000000002,1433.0999999999997,227.5969673567732,7.0
20,B,1,80,yellow,random,8,0.0,1154.331142857143,1199.9510000000005,97.4835806763183,7.0
20,B,1,81,blue,structured,8,0.0,1240.0945714285715,1131.958,241.5240383025103,7.0
20,B,1,82,blue,structured,8,0.0,1121.076142857143,1066.2839999999997,121.44703239056989,7.0
20,B,1,83,blue,structured,8,0.0,1352.2531666666666,1265.5659999999998,248.5314223694198,6.0
20,B,1,84,yellow,random,8,0.0,1520.8561428571427,1599.9760000000008,343.24716857119597,7.0
20,B,1,85,blue,structured,8,0.0,1220.981857142857,1149.5359999999994,206.53949498697875,7.0
20,B,1,86,green,structured,8,0.0,1037.9635714285712,1034.0600000000002,108.42210503991204,7.0
20,B,1,87,blue,structured,8,0.0,1016.4448571428572,982.666,104.92474988363264,7.0
20,B,1,88,blue,structured,8,0.0,1092.564285714286,1050.1759999999986,183.90193058866495,7.0
20,B,1,89,blue,structured,8,0.0,1094.814142857143,1016.1139999999999,166.77373348585,7.0
20,B,1,90,blue,structured,8,0.0,1099.6265714285714,1066.2840000000006,104.09007221769792,7.0
20,B,1,91,blue,structured,8,0.0,1044.8875714285716,1000.0,135.0949055403362,7.0
20,B,1,92,yellow,random,8,0.0,1109.1827142857144,1116.2110000000007,119.66032135690679,7.0
20,B,1,93,green,structured,8,0.0,1149.640142857143,1117.184,213.15671914456792,7.0
20,B,1,94,green,structured,8,0.0,1140.1192857142858,1166.626,142.1420547735193,7.0
20,B,1,95,yellow,random,8,0.0,1270.9787142857144,1116.8210000000008,273.94733932011746,7.0
20,B,1,96,green,structured,8,0.0,1064.0867142857142,1066.1619999999994,119.31287897891879,7.0
20,B,1,97,green,structured,8,0.0,1035.278,999.7559999999996,159.08547426252758,7.0
20,B,1,98,blue,structured,8,0.0,1097.2025714285714,1066.5300000000002,162.7701719960359,7.0
20,B,1,99,blue,structured,8,0.0,1097.202857142857,1082.5199999999998,139.29045995859215,7.0
20,B,1,100,blue,structured,8,0.0,1302.141,1266.477,168.64798004027995,7.0
20,B,1,101,green,structured,8,0.0,1328.3165714285713,1282.1060000000007,229.0918528260784,7.0
20,B,1,102,green,structured,8,0.0,1099.6970000000001,999.8699999999995,261.87267244725376,7.0
20,B,1,103,yellow,random,8,0.0,1085.4315714285715,1032.5900000000008,189.6920882850738,7.0
20,B,1,104,blue,structured,8,0.0,1174.8846666666666,1124.9374999999995,211.4443518239884,6.0
20,B,1,105,yellow,random,8,0.0,1097.167857142857,1085.2050000000002,138.44171189641338,7.0
20,B,1,106,green,structured,8,0.0,1109.0618571428572,1049.5599999999995,166.53722004147565,7.0
20,B,1,107,blue,structured,8,0.0,1082.9031428571427,1116.2109999999998,156.48846662766,7.0
20,B,1,108,blue,structured,8,0.0,1185.2858571428571,1083.7399999999998,249.56877672192113,7.0
20,B,1,109,blue,structured,8,0.0,1166.2247142857143,1098.8799999999994,250.6071720533382,7.0
20,B,1,110,blue,structured,8,0.0,1194.8067142857142,1149.6580000000006,252.02586464932165,7.0
20,B,1,111,blue,structured,8,0.0,1044.904,1031.6159999999995,114.99976560700723,7.0
20,B,1,112,blue,structured,8,0.0,1099.644,898.4370000000004,344.2087802744142,7.0
20,B,1,113,blue,structured,8,0.0,1489.455,1498.291,197.55651667940538,5.0
20,B,1,114,green,structured,8,0.0,1247.1752857142858,1299.8049999999992,242.57926355297693,7.0
20,B,1,115,blue,structured,8,0.0,1114.0487142857141,1099.85,138.44442006537537,7.0
20,B,1,116,green,structured,8,0.0,1230.5391428571427,1299.08,303.4588702726333,7.0
20,B,1,117,blue,structured,8,0.0,1042.5847142857142,1033.2030000000004,132.75902061217792,7.0
20,B,1,118,yellow,random,8,0.0,1232.9099999999999,1099.85,425.66976984551474,7.0
20,B,1,119,yellow,random,8,0.0,1025.8447142857144,1033.4470000000006,122.1431395654494,7.0
20,B,2,1,yellow,random,8,0.25,1781.4499999999996,1781.4499999999996,,1.0
20,B,2,2,yellow,random,8,0.0,2039.6572500000007,1949.2795000000003,384.6795894727428,4.0
20,B,2,3,blue,structured,8,0.0,1735.7259999999994,1633.4499999999998,294.4324009513895,5.0
20,B,2,4,green,structured,8,0.0,1856.4543999999999,1733.5400000000013,501.1458057958775,5.0
20,B,2,5,blue,structured,8,0.0,1655.8159999999993,1631.409999999999,241.82056763228377,5.0
20,B,2,6,green,structured,8,0.0,1722.9414999999992,1418.7829999999994,652.5480235474375,4.0
20,B,2,7,blue,structured,8,0.0,1372.6799999999998,1315.7700000000004,202.42970471252542,5.0
20,B,2,8,blue,structured,8,0.0,1613.0441999999996,1450.4999999999982,361.1881714829545,5.0
20,B,2,9,blue,structured,8,0.0,1566.712,1550.1700000000014,243.5554489638861,5.0
20,B,2,10,blue,structured,8,0.0,1424.6733333333334,1433.5849999999991,177.12946797940398,6.0
20,B,2,11,blue,structured,8,0.125,1721.740000000001,1748.8100000000006,226.92917375251614,3.0
20,B,2,12,blue,structured,8,0.0,1771.378333333333,1743.8349999999998,318.60068784713405,6.0
20,B,2,13,blue,structured,8,0.0,1407.9698333333342,1392.1350000000007,103.62549558948625,6.0
20,B,2,14,green,structured,8,0.25,1776.1574,1349.3670000000009,684.7640178585602,5.0
20,B,2,15,yellow,random,8,0.0,1674.4807999999994,1582.8299999999995,333.3044477399014,5.0
20,B,2,16,blue,structured,8,0.0,1651.825,1665.2250000000013,284.0346819492297,6.0
20,B,2,17,yellow,random,8,0.0,1774.4146666666663,1733.0950000000005,497.11745662636565,6.0
20,B,2,18,green,structured,8,0.0,1764.5279999999998,1633.1799999999994,384.70401163751865,5.0
20,B,2,19,green,structured,8,0.0,1518.7365000000004,1511.718,151.79012153518556,4.0
20,B,2,20,blue,structured,8,0.0,1816.3350000000003,1804.7500000000005,232.5566117529236,6.0
20,B,2,21,blue,structured,8,0.0,1512.4099999999999,1446.5950000000003,248.83184506811054,6.0
20,B,2,22,blue,structured,8,0.125,1800.0000000000011,1804.9400000000019,507.21476402999207,5.0
20,B,2,23,green,structured,8,0.0,1611.5275000000006,1565.645000000001,470.8315345127898,4.0
20,B,2,24,green,structured,8,0.0,1546.2649999999999,1499.4499999999996,194.32779227377603,5.0
20,B,2,25,yellow,random,8,0.0,1612.7560000000003,1581.3600000000001,296.49471610806125,5.0
20,B,2,26,green,structured,8,0.0,1600.9390000000003,1466.1550000000007,365.9046368896321,4.0
20,B,2,27,green,structured,8,0.0,1746.2166666666665,1673.2800000000002,402.883312072697,6.0
20,B,2,28,yellow,random,8,0.0,1522.7059999999997,1499.4499999999996,87.32275264786293,5.0
20,B,2,29,blue,structured,8,0.125,1516.3533333333346,1349.4300000000017,425.315823163602,3.0
20,B,2,30,blue,structured,8,0.0,1654.9184999999998,1648.2230000000002,242.06543468884644,6.0
20,B,2,31,blue,structured,8,0.0,1509.2900000000004,1598.2100000000016,280.09805541988356,5.0
20,B,2,32,blue,structured,8,0.0,1741.1094999999998,1799.3199999999997,498.87467870147486,6.0
20,B,2,33,blue,structured,8,0.25,1481.9649999999988,1481.9649999999988,163.8719965399811,2.0
20,B,2,34,green,structured,8,0.0,1307.9962499999997,1258.1774999999986,179.5434023374755,4.0
20,B,2,35,blue,structured,8,0.0,1576.465599999999,1464.8399999999988,376.8444260259143,5.0
20,B,2,36,yellow,random,8,0.0,1691.0697499999997,1666.5019999999986,234.49680852181646,4.0
20,B,2,37,blue,structured,8,0.0,1375.9776000000002,1216.7999999999993,358.9511288027949,5.0
20,B,2,38,blue,structured,8,0.0,1540.9600000000019,1540.9600000000019,130.24906909456,2.0
20,B,2,39,blue,structured,8,0.0,1893.8393333333324,1816.2250000000001,369.3083929653738,6.0
20,B,2,40,yellow,random,8,0.25,1676.8400000000008,1682.8600000000015,275.79927991204084,3.0
20,B,2,41,yellow,random,8,0.0,1470.0007499999997,1406.7964999999995,381.0149464289438,4.0
20,B,2,42,green,structured,8,0.0,1920.6894285714286,1916.1399999999985,488.8150082007368,7.0
20,B,2,43,blue,structured,8,0.0,1846.8633333333335,1544.1900000000005,586.9561319780781,6.0
20,B,2,44,blue,structured,8,0.125,1925.863333333332,1879.1499999999992,484.48197668575153,3.0
20,B,2,45,blue,structured,8,0.0,1549.5410000000002,1492.4925000000007,316.33545703256243,6.0
20,B,2,46,yellow,random,8,0.0,1302.7363999999998,1348.1500000000003,160.31211471626267,5.0
20,B,2,47,blue,structured,8,0.0,1583.0399999999986,1542.1149999999973,203.41542042497105,4.0
20,B,2,48,yellow,random,8,0.0,2093.6233333333334,2150.0200000000013,205.24099744771547,3.0
20,B,2,49,yellow,random,8,0.0,1805.8260000000007,1849.2389999999998,191.46267761211283,6.0
20,B,2,50,yellow,random,8,0.0,1641.3770000000004,1691.0999999999995,314.69967958992186,6.0
20,B,2,51,blue,structured,8,0.0,1573.9152500000007,1599.365500000001,137.38953285064002,4.0
20,B,2,52,green,structured,8,0.0,1723.1434000000004,1648.8000000000013,433.4987083461716,5.0
20,B,2,53,green,structured,8,0.0,1685.3840000000002,1408.265,559.385044526576,6.0
20,B,2,54,blue,structured,8,0.0,1645.9000000000003,1700.319999999998,389.8180197861577,5.0
20,B,2,55,yellow,random,8,0.125,1581.95,1416.01,362.6950824039389,3.0
20,B,2,56,yellow,random,8,0.0,1489.6979999999992,1382.5699999999977,282.74073863258525,5.0
20,B,2,57,yellow,random,8,0.0,1479.6611999999998,1515.8699999999997,172.56077844400312,5.0
20,B,2,58,blue,structured,8,0.0,1936.9200000000005,1807.4350000000018,512.8352827825576,4.0
20,B,2,59,blue,structured,8,0.0,1615.9974999999997,1624.329999999997,269.1100679864389,4.0
20,B,2,60,blue,structured,8,0.0,1892.2599999999998,2099.969999999999,314.15735356664726,5.0
20,B,2,61,yellow,random,8,0.0,1466.6966666666667,1500.305,250.96320959030348,6.0
20,B,2,62,green,structured,8,0.125,1724.6390000000008,1633.3600000000015,551.5473457501176,4.0
20,B,2,63,green,structured,8,0.0,1908.7159999999997,1565.920000000002,585.4914819448691,5.0
20,B,2,64,blue,structured,8,0.0,1682.9416666666668,1573.55,426.185156401143,6.0
20,B,2,65,green,structured,8,0.0,1621.6616666666669,1598.7550000000006,150.18097335659243,3.0
20,B,2,66,green,structured,8,0.25,1940.7950000000014,1940.7950000000014,363.04983466460874,2.0
20,B,2,67,blue,structured,8,0.0,1513.2821999999999,1500.2490000000003,206.8446206097704,5.0
20,B,2,68,blue,structured,8,0.0,1992.0180000000005,2098.390000000002,352.6949152879871,5.0
20,B,2,69,blue,structured,8,0.25,2043.8633333333344,1816.1699999999996,453.77384965788144,3.0
20,B,2,70,blue,structured,8,0.0,1816.77275,1616.3315000000002,533.9112242507333,4.0
20,B,2,71,green,structured,8,0.0,1526.222,1317.6299999999976,381.2226669152833,5.0
20,B,2,72,green,structured,8,0.0,1779.9820000000004,1733.3999999999996,539.6630031047172,5.0
20,B,2,73,blue,structured,8,0.125,2171.5500000000006,2665.770000000002,901.2112984200772,3.0
20,B,2,74,yellow,random,8,0.0,1795.7147500000005,1791.9900000000011,414.9152709854346,4.0
20,B,2,75,blue,structured,8,0.0,1890.3199999999983,1790.5299999999968,399.15130222343737,4.0
20,B,2,76,green,structured,8,0.0,1487.3025000000002,1516.355000000001,279.3700450865586,4.0
20,B,2,77,blue,structured,8,0.0,1832.6416666666664,1840.4500000000005,476.73635705352564,6.0
20,B,2,78,blue,structured,8,0.375,1450.0719999999997,1450.0719999999997,611.9839485542078,2.0
20,B,2,79,blue,structured,8,0.125,1841.4300000000007,1832.275000000001,271.16878028268815,4.0
20,B,2,80,blue,structured,8,0.0,1644.9602499999996,1641.1149999999993,124.72000823277423,4.0
20,B,2,81,yellow,random,8,0.0,2012.147499999999,1950.319999999998,354.4176985211098,4.0
20,B,2,82,yellow,random,8,0.0,1626.1226000000001,1549.3199999999981,369.6896346853671,5.0
20,B,2,83,green,structured,8,0.0,1670.9783333333319,1499.0199999999945,497.07464239119565,3.0
20,B,2,84,blue,structured,8,0.125,2007.6324999999997,1874.7600000000002,377.141214434327,4.0
20,B,2,85,green,structured,8,0.0,1685.792,1649.4200000000028,183.33779034885217,5.0
20,B,2,86,blue,structured,8,0.0,1968.946,2064.94,287.2543363119162,5.0
20,B,2,87,blue,structured,8,0.0,1762.7459999999992,1833.009999999998,253.24138944888034,5.0
20,B,2,88,green,structured,8,0.0,1822.95,1599.85,363.8915778085554,5.0
20,B,2,89,green,structured,8,0.0,1899.11,1899.4150000000004,272.1512654144121,4.0
20,B,2,90,green,structured,8,0.0,1825.734,1748.540000000002,321.4826425796566,5.0
20,B,2,91,blue,structured,8,0.0,1942.9199999999996,1799.7999999999977,354.68518808938126,5.0
20,B,2,92,yellow,random,8,0.125,2352.0009999999993,2598.1449999999995,543.754870971286,5.0
20,B,2,93,blue,structured,8,0.125,1886.1347999999994,2000.2500000000011,619.6198390414081,5.0
20,B,2,94,yellow,random,8,0.0,1949.3660000000004,1964.6000000000045,478.52026417906353,5.0
20,B,2,95,blue,structured,8,0.375,2298.99,2282.47,225.4244523116364,3.0
20,B,2,96,green,structured,8,0.0,1965.9660000000008,1865.9600000000012,516.5697787133885,5.0
20,B,2,97,blue,structured,8,0.125,1761.2925000000005,1607.6700000000042,474.2197059292939,4.0
20,B,2,98,yellow,random,8,0.125,2095.3975,2124.51,775.545776786689,4.0
20,B,2,99,blue,structured,8,0.125,1815.833333333335,1831.2999999999988,191.62870070355302,3.0
20,B,2,100,blue,structured,8,0.0,1738.276666666665,1716.7899999999995,102.29665553346976,3.0
20,B,2,101,blue,structured,8,0.0,1732.666666666667,1782.9599999999957,393.527758402544,3.0
20,B,2,102,yellow,random,8,0.125,2215.496666666669,2049.5599999999995,600.1053482792245,3.0
20,B,2,103,blue,structured,8,0.125,1366.4500000000003,1366.4500000000003,,1.0
20,B,2,104,green,structured,8,0.0,1609.5200000000004,1532.2300000000055,457.0207042902977,5.0
20,B,2,105,green,structured,8,0.25,2104.9800000000014,2000.239999999998,597.8611329564736,3.0
20,B,2,106,blue,structured,8,0.0,2583.99,2583.99,,1.0
20,B,2,107,blue,structured,8,0.0,1905.8103999999998,1766.6019999999999,534.986203224719,5.0
20,B,2,108,blue,structured,8,0.0,1649.5766666666634,1698.9699999999957,244.8553943317018,3.0
20,B,2,109,yellow,random,8,0.125,1979.0526000000004,1932.1330000000003,557.4992048324384,5.0
